163	0.004887	0.010868	0.005000
164	0.004348	0.011678	0.005000
165	0.005825	0.009362	0.005000
166	0.005057	0.006190	0.005000
167	0.005799	0.006536	0.005000
168	0.004618	0.005704	0.005000
169	0.005046	0.008042	0.005222
170	0.005018	0.007856	0.005000
171	0.005622	0.010933	0.005000
172	0.005688	0.007045	0.005000
173	0.004687	0.007661	0.007181
174	0.005519	0.005178	0.005000
175	0.004047	0.006314	0.005000
176	0.004960	0.006958	0.005000
177	0.004095	0.010620	0.005000
178	0.003897	0.013516	0.005000
179	0.003235	0.010722	0.005238
180	0.512874	0.298658	0.071619
181	0.000000	1.000000	0.153942
182	0.000000	1.000000	0.404422
183	0.525994	0.713280	0.090269
184	0.314844	0.450553	0.059139
185	0.213102	0.284589	0.038145
186	0.166074	0.228103	0.036554
187	0.130143	0.203738	0.031556
188	0.109902	0.189802	0.034763
189	0.096935	0.152118	0.017188
190	0.089155	0.124852	0.023555
191	0.080310	0.138678	0.019280
192	0.058314	0.121376	0.019775
193	0.044904	0.098037	0.015355
194	0.033868	0.082238	0.028618
195	0.028464	0.063537	0.015275
196	0.021832	0.041433	0.010748
197	0.021222	0.035337	0.005444
198	0.018985	0.030676	0.009851
199	0.016230	0.030565	0.009397
200	0.013683	0.024590	0.005762
201	0.012691	0.018482	0.005000
202	0.011316	0.021015	0.005400
203	0.011766	0.021938	0.007763
204	0.011344	0.022051	0.007700
205	0.012178	0.021260	0.005266
206	0.009251	0.020916	0.008785
207	0.010370	0.019616	0.005769
208	0.011253	0.021802	0.005986
209	0.010771	0.023739	0.005000
210	0.008589	0.023314	0.006591
211	0.009894	0.025282	0.005000
212	0.010772	0.021783	0.007514
213	0.011082	0.024231	0.005000
214	0.014911	0.026295	0.006928
215	0.014777	0.021840	0.006503
216	0.015122	0.020751	0.005221
217	0.013701	0.018016	0.005000
218	0.013516	0.018205	0.005381
219	0.012458	0.023268	0.005000
220	0.011622	0.024714	0.005957
221	0.012632	0.019911	0.007394
222	0.012055	0.022485	0.006954
223	0.012243	0.018778	0.005783
224	0.012622	0.013465	0.006504
225	0.013905	0.015502	0.005000
226	0.011222	0.018705	0.007277
227	0.010281	0.020375	0.008317
228	0.009174	0.020238	0.007178
229	0.006437	0.016728	0.005333
230	0.005791	0.016568	0.005000
231	0.005429	0.016084	0.005000
232	0.004181	0.015531	0.005000
233	0.004739	0.014154	0.005000
234	0.005755	0.012305	0.005000
235	0.004516	0.011164	0.005000
236	0.005415	0.011137	0.005000
237	0.006792	0.011367	0.005000
238	0.006849	0.012412	0.005155
239	0.009333	0.012618	0.005000
240	0.009601	0.012012	0.005269
241	0.008807	0.012360	0.005000
242	0.010536	0.012461	0.005000
243	0.009609	0.011596	0.005000
244	0.007946	0.011152	0.005000
245	0.008865	0.013554	0.005000
246	0.009503	0.011909	0.005000
247	0.008525	0.011186	0.005000
248	0.005989	0.016237	0.005313
249	0.005051	0.018677	0.005000
250	0.003867	0.015204	0.005924
251	0.005429	0.016358	0.005000
252	0.005175	0.013763	0.005704
253	0.004554	0.014074	0.006984
254	0.004847	0.017460	0.005000
255	0.005730	0.012053	0.005000
256	0.007263	0.011883	0.005000
257	0.007869	0.010918	0.005000
258	0.005956	0.012059	0.005365
259	0.007447	0.012202	0.005532
260	0.006544	0.015467	0.007136
261	0.005114	0.018008	0.005000
262	0.005556	0.013775	0.005157
263	0.005285	0.012459	0.008280
264	0.005941	0.010539	0.005000
265	0.006339	0.010217	0.005000
266	0.005833	0.013573	0.005000
267	0.004847	0.014435	0.005000
268	0.003429	0.016232	0.005119
269	0.003132	0.012129	0.005000
270	0.295503	0.152249	0.027970
271	0.494669	0.289746	0.084149
272	0.000000	1.000000	0.404422
273	0.000000	1.000000	0.204439
274	0.530600	0.978122	0.112756
275	0.337389	0.513173	0.069653
276	0.242558	0.379344	0.051249
277	0.186275	0.343636	0.032224
278	0.151266	0.252588	0.047142
279	0.122498	0.208567	0.025674
280	0.103519	0.181170	0.033735
281	0.090926	0.186492	0.035758
282	0.071314	0.135584	0.021620
283	0.045627	0.089009	0.015294
284	0.039385	0.064552	0.017162
285	0.027819	0.045813	0.011684
286	0.024249	0.041285	0.013444
287	0.021287	0.032679	0.008760
288	0.016283	0.028810	0.007966
289	0.014483	0.025956	0.009092
290	0.011598	0.022674	0.005519
291	0.010075	0.018826	0.005000
292	0.009380	0.020847	0.007976
293	0.009985	0.021531	0.007481
294	0.010018	0.019555	0.005000
295	0.009867	0.018566	0.005779
296	0.010870	0.019576	0.005839
297	0.011687	0.017618	0.005000
298	0.010864	0.020001	0.005000
299	0.010490	0.018584	0.006115
300	0.008920	0.022454	0.005893
301	0.010416	0.021619	0.007690
302	0.013381	0.024984	0.008087
303	0.011645	0.026616	0.006743
304	0.014720	0.025060	0.007800
305	0.017311	0.021399	0.005000
306	0.015546	0.020432	0.005000
307	0.014398	0.026048	0.011304
308	0.013715	0.022505	0.005000
309	0.012853	0.022010	0.006742
310	0.010839	0.025369	0.005000
311	0.014360	0.019318	0.005000
312	0.015144	0.023933	0.006272
313	0.013277	0.021176	0.005434
314	0.016013	0.019893	0.005303
315	0.013830	0.021328	0.007593
316	0.014077	0.021944	0.005000
317	0.011598	0.022782	0.005000
318	0.008199	0.020778	0.005000
319	0.006176	0.011550	0.005527
320	0.005800	0.011806	0.005000
321	0.004710	0.014836	0.005000
322	0.004757	0.013400	0.005000
323	0.005520	0.011355	0.005000
324	0.006694	0.010718	0.005000
325	0.003794	0.011016	0.005000
326	0.003796	0.013996	0.006028
327	0.005113	0.011205	0.005000
328	0.005857	0.012001	0.005805
329	0.010433	0.016519	0.005000
330	0.009304	0.012285	0.005000
331	0.010954	0.012740	0.005000
332	0.011192	0.010906	0.005000
333	0.011270	0.013449	0.005000
334	0.010611	0.014708	0.005000
335	0.008790	0.015191	0.005288
336	0.010478	0.012820	0.007877
337	0.009108	0.013981	0.005000
338	0.006361	0.015330	0.005000
339	0.005012	0.020069	0.005000
340	0.003885	0.015968	0.005445
341	0.004961	0.014516	0.005000
342	0.004924	0.013691	0.005000
343	0.004457	0.014721	0.005523
344	0.005448	0.015025	0.005000
345	0.006145	0.019293	0.005000
346	0.008126	0.014324	0.005000
347	0.007650	0.013101	0.005000
348	0.007612	0.015826	0.005000
349	0.008943	0.015445	0.005563
350	0.007991	0.017918	0.007441
351	0.006563	0.015920	0.005000
352	0.006446	0.015879	0.005204
353	0.006722	0.010153	0.005000
354	0.006928	0.011054	0.005000
355	0.007062	0.012068	0.008412
356	0.006102	0.014621	0.005000
357	0.004624	0.014697	0.005307
358	0.003776	0.011009	0.005000
359	0.003968	0.008369	0.005000
360	0.182873	0.084920	0.017213
361	0.283527	0.131774	0.048980
362	0.525994	0.713280	0.090269
363	0.000000	1.000000	0.204439
364	0.000000	1.000000	0.325637
365	0.553196	1.000000	0.117137
366	0.344920	0.904586	0.088981
367	0.258856	0.768244	0.079547
368	0.186912	0.466286	0.051754
369	0.152572	0.370784	0.052130
370	0.123129	0.383668	0.081925
371	0.102837	0.386980	0.044989
372	0.080895	0.172385	0.028926
373	0.050586	0.096230	0.032018
374	0.042514	0.059682	0.019172
375	0.031943	0.048441	0.013793
376	0.024786	0.042834	0.019649
377	0.020287	0.033015	0.006193
378	0.019323	0.027644	0.005037
379	0.015009	0.024685	0.013557
380	0.010015	0.022646	0.006393
381	0.009980	0.022087	0.006346
382	0.010695	0.029770	0.008355
383	0.009868	0.029629	0.009267
384	0.012033	0.024026	0.006621
385	0.010852	0.013969	0.005000
386	0.011542	0.018254	0.008749
387	0.011610	0.016024	0.006296
388	0.010156	0.015468	0.005583
389	0.010926	0.017446	0.005000
390	0.008906	0.017855	0.005000
391	0.011230	0.018555	0.008068
392	0.013520	0.031824	0.006970
393	0.014252	0.023444	0.008363
394	0.017038	0.028782	0.008167
395	0.018690	0.042035	0.008144
396	0.020165	0.037870	0.009085
397	0.015164	0.032336	0.011711
398	0.013581	0.028040	0.005547
399	0.012728	0.028969	0.006166
400	0.011104	0.027608	0.009282
401	0.015133	0.024836	0.005203
402	0.016246	0.025704	0.005481
403	0.017817	0.036777	0.010175
404	0.016774	0.045034	0.006229
405	0.015183	0.039152	0.007290
406	0.014848	0.027334	0.009516
407	0.013241	0.020772	0.006460
408	0.008846	0.016757	0.009189
409	0.005871	0.008039	0.005000
410	0.005463	0.007447	0.005000
411	0.003859	0.009466	0.005080
412	0.004674	0.009807	0.005000
413	0.005286	0.012510	0.006585
414	0.005385	0.008884	0.005000
415	0.004428	0.009307	0.005000
416	0.003992	0.007055	0.005000
417	0.005898	0.011478	0.005000
418	0.005804	0.011766	0.005000
419	0.010216	0.019543	0.006274
420	0.010328	0.016354	0.007040
421	0.010077	0.021967	0.006007
422	0.012218	0.026857	0.012828
423	0.011568	0.022198	0.006207
424	0.011443	0.024296	0.005543
425	0.010991	0.017460	0.005672
426	0.010836	0.020454	0.010677
427	0.009481	0.028994	0.005133
428	0.007124	0.015748	0.005702
429	0.005640	0.011993	0.005000
430	0.003893	0.011544	0.007068
431	0.004728	0.009404	0.005596
432	0.005874	0.014680	0.006390
433	0.005484	0.012593	0.006331
434	0.006043	0.015881	0.005917
435	0.007747	0.029081	0.008899
436	0.008562	0.029956	0.009180
437	0.008885	0.030982	0.013904
438	0.007142	0.039772	0.005584
439	0.008123	0.030623	0.013604
440	0.006408	0.021688	0.007895
441	0.005835	0.013984	0.005618
442	0.006263	0.017690	0.005905
443	0.005638	0.025486	0.006602
444	0.006400	0.019290	0.006138
445	0.007229	0.022445	0.008371
446	0.006384	0.024335	0.008086
447	0.005119	0.018332	0.007263
448	0.003848	0.012622	0.008128
449	0.003907	0.008530	0.005000
450	0.134447	0.049624	0.015485
451	0.179873	0.118806	0.035489
452	0.314844	0.450553	0.059139
453	0.530600	0.978122	0.112756
454	0.000000	1.000000	0.325637
455	0.000000	1.000000	0.262684
456	0.554010	1.000000	0.065874
457	0.363305	0.989635	0.083394
458	0.255988	0.533880	0.075211
459	0.187647	0.399664	0.048950
460	0.147251	0.429955	0.060250
461	0.124933	0.428125	0.072311
462	0.093876	0.184369	0.030290
463	0.059688	0.097277	0.014909
464	0.045016	0.060048	0.013399
465	0.034846	0.046320	0.019514
466	0.026985	0.030548	0.015066
467	0.023193	0.028220	0.006958
468	0.019096	0.032353	0.006464
469	0.014299	0.030174	0.012417
470	0.013505	0.025855	0.009265
471	0.012367	0.029213	0.006304
472	0.011185	0.030922	0.010907
473	0.009206	0.031861	0.008446
474	0.009751	0.016428	0.005000
475	0.010180	0.015932	0.008575
476	0.010237	0.014644	0.005000
477	0.011147	0.012357	0.005734
478	0.009150	0.013094	0.008366
479	0.009706	0.014851	0.006291
480	0.010114	0.014923	0.006091
481	0.010673	0.020486	0.005000
482	0.013645	0.033986	0.016712
483	0.013655	0.022251	0.005000
484	0.016683	0.024421	0.005183
485	0.018864	0.046085	0.007152
486	0.020164	0.042049	0.007632
487	0.020436	0.038505	0.016834
488	0.016349	0.029457	0.005000
489	0.012660	0.030349	0.006426
490	0.012801	0.019874	0.006008
491	0.015233	0.024856	0.010143
492	0.017036	0.021956	0.007834
493	0.017131	0.038981	0.012381
494	0.018197	0.047546	0.013322
495	0.016027	0.039768	0.013302
496	0.015008	0.025926	0.007237
497	0.012045	0.026596	0.007329
498	0.008068	0.017729	0.006625
499	0.005916	0.009853	0.005000
500	0.004928	0.009199	0.005000
501	0.004589	0.011874	0.005000
502	0.005680	0.007462	0.005000
503	0.004244	0.010278	0.005000
504	0.004107	0.011184	0.005000
505	0.004255	0.010959	0.005117
506	0.003249	0.009519	0.005000
507	0.005009	0.008420	0.005000
508	0.006554	0.011160	0.005000
509	0.010330	0.012803	0.005104
510	0.011230	0.019609	0.009674
511	0.011633	0.022583	0.011931
512	0.012295	0.031051	0.008267
513	0.013138	0.027299	0.006754
514	0.012558	0.025544	0.008804
515	0.010146	0.020200	0.007405
516	0.009591	0.023437	0.007570
517	0.009686	0.023511	0.005522
518	0.007010	0.011345	0.005000
519	0.004570	0.011930	0.005000
520	0.004661	0.008040	0.005000
521	0.004840	0.007016	0.005000
522	0.005654	0.012706	0.005000
523	0.006872	0.019455	0.005000
524	0.006912	0.017186	0.005320
525	0.008101	0.024139	0.005000
526	0.009032	0.034384	0.012041
527	0.009042	0.054942	0.009487
528	0.007248	0.050655	0.023973
529	0.007546	0.041555	0.012968
530	0.007830	0.026736	0.008784
531	0.006632	0.013064	0.005000
532	0.005476	0.016421	0.006001
533	0.006503	0.029742	0.012711
534	0.006490	0.023842	0.014440
535	0.006868	0.028784	0.015514
536	0.005792	0.025021	0.005000
537	0.005608	0.011852	0.005641
538	0.004615	0.010828	0.005847
539	0.004834	0.008981	0.005000
540	0.098271	0.042896	0.008888
541	0.133146	0.081209	0.028206
542	0.213102	0.284589	0.038145
543	0.337389	0.513173	0.069653
544	0.553196	1.000000	0.117137
545	0.000000	1.000000	0.262684
546	0.000000	1.000000	0.295545
547	0.547023	1.000000	0.118873
548	0.348343	0.792302	0.088048
549	0.240895	0.494845	0.051950
550	0.177047	0.519210	0.036837
551	0.143592	0.489702	0.067928
552	0.109820	0.211947	0.029431
553	0.067218	0.111776	0.022223
554	0.048404	0.065446	0.013714
555	0.039473	0.053748	0.010928
556	0.031686	0.033885	0.010798
557	0.024029	0.035539	0.008824
558	0.024427	0.029473	0.007169
559	0.017263	0.027029	0.009683
560	0.017324	0.028370	0.008076
561	0.014683	0.027676	0.007702
562	0.012142	0.035987	0.006688
563	0.011190	0.029969	0.008555
564	0.011255	0.026486	0.009830
565	0.011406	0.015131	0.005000
566	0.012195	0.015846	0.005000
567	0.010364	0.015324	0.005508
568	0.010513	0.014474	0.005000
569	0.011745	0.015641	0.005000
570	0.012599	0.018338	0.007053
571	0.012014	0.018086	0.005755
572	0.015058	0.039747	0.011245
573	0.014030	0.019541	0.005126
574	0.016679	0.031649	0.009638
575	0.018511	0.047815	0.008427
576	0.019890	0.046529	0.007490
577	0.019822	0.043055	0.013524
578	0.017964	0.032076	0.005000
579	0.012068	0.027240	0.008164
580	0.014206	0.019803	0.005000
581	0.015748	0.024979	0.007951
582	0.017289	0.028533	0.005307
583	0.018413	0.038685	0.010882
584	0.019183	0.054278	0.014103
585	0.017885	0.051015	0.013168
586	0.016124	0.030606	0.009122
587	0.011343	0.025360	0.007579
588	0.009377	0.024497	0.006706
589	0.007342	0.008455	0.006500
590	0.006639	0.007995	0.005000
591	0.006604	0.008614	0.005139
592	0.005553	0.010968	0.005529
593	0.003830	0.010969	0.006495
594	0.004687	0.010366	0.005000
595	0.003874	0.008593	0.005000
596	0.004292	0.009842	0.005000
597	0.004961	0.009870	0.006195
598	0.006332	0.011700	0.005000
599	0.010117	0.016769	0.006090
600	0.010812	0.017639	0.005000
601	0.012357	0.025865	0.008146
602	0.014143	0.033743	0.014852
603	0.014569	0.031588	0.012190
604	0.012697	0.029348	0.005262
605	0.011215	0.023970	0.005685
606	0.010360	0.021593	0.014270
607	0.009091	0.024121	0.010998
608	0.006777	0.013291	0.005000
609	0.005167	0.011960	0.005000
610	0.004371	0.008881	0.005000
611	0.004652	0.007779	0.005000
612	0.004670	0.016350	0.005380
613	0.006131	0.021198	0.009312
614	0.007267	0.015260	0.006789
615	0.007984	0.035763	0.021901
616	0.008989	0.040554	0.016303
617	0.008251	0.047606	0.011927
618	0.008668	0.056830	0.013203
619	0.008562	0.035574	0.012208
620	0.007639	0.020497	0.009068
621	0.006432	0.014811	0.005655
622	0.004954	0.023358	0.009202
623	0.006701	0.028835	0.008538
624	0.006859	0.032646	0.008170
625	0.006592	0.026251	0.009806
626	0.006014	0.022094	0.005000
627	0.006289	0.013164	0.006434
628	0.004089	0.007843	0.005117
629	0.004246	0.006063	0.005000
630	0.082042	0.035048	0.007918
631	0.102486	0.068737	0.023325
632	0.166074	0.228103	0.036554
633	0.242558	0.379344	0.051249
634	0.344920	0.904586	0.088981
635	0.554010	1.000000	0.065874
636	0.000000	1.000000	0.295545
637	0.000000	1.000000	0.398343
638	0.560945	1.000000	0.158127
639	0.353347	0.572470	0.078749
640	0.244125	0.609297	0.074121
641	0.181557	0.555595	0.086155
642	0.130713	0.213980	0.020092
643	0.079730	0.121180	0.023559
644	0.054125	0.071494	0.015440
645	0.038965	0.049987	0.015566
646	0.032425	0.038972	0.016601
647	0.026585	0.032760	0.007581
648	0.021646	0.028158	0.005000
649	0.018411	0.025484	0.012255
650	0.017807	0.032801	0.010822
651	0.015903	0.026975	0.006181
652	0.016596	0.036175	0.010456
653	0.012547	0.037112	0.006753
654	0.015012	0.023557	0.007269
655	0.012499	0.014607	0.005000
656	0.010684	0.016954	0.005000
657	0.011843	0.013155	0.005899
658	0.010658	0.012304	0.006653
659	0.011948	0.013240	0.008145
660	0.013653	0.012415	0.005649
661	0.012093	0.019826	0.005347
662	0.018246	0.032893	0.009299
663	0.015796	0.020358	0.006545
664	0.020534	0.027664	0.009943
665	0.021582	0.045045	0.013892
666	0.020154	0.042132	0.011972
667	0.019878	0.046631	0.015088
668	0.018224	0.028635	0.008207
669	0.013673	0.031152	0.007696
670	0.014223	0.019171	0.005000
671	0.016161	0.023718	0.009793
672	0.018032	0.030152	0.005691
673	0.020160	0.042431	0.012955
674	0.019445	0.048490	0.008787
675	0.015321	0.058442	0.014801
676	0.015497	0.031199	0.005000
677	0.011018	0.023416	0.008769
678	0.008214	0.019573	0.008766
679	0.006251	0.011835	0.005000
680	0.005420	0.008934	0.005000
681	0.004870	0.006893	0.005000
682	0.002941	0.009319	0.005000
683	0.003940	0.010284	0.005000
684	0.003646	0.012668	0.005000
685	0.005128	0.011265	0.005000
686	0.005165	0.007831	0.005000
687	0.006043	0.010659	0.006076
688	0.008062	0.013612	0.005000
689	0.009678	0.018119	0.005250
690	0.012279	0.016594	0.011623
691	0.013248	0.018067	0.005032
692	0.013650	0.036139	0.006814
693	0.013317	0.034100	0.016623
694	0.013737	0.027720	0.005000
695	0.011700	0.019777	0.005000
696	0.012421	0.027253	0.005964
697	0.009418	0.025450	0.009076
698	0.006090	0.014818	0.005000
699	0.005532	0.012042	0.005000
700	0.004889	0.009461	0.005000
701	0.005504	0.008981	0.005420
702	0.005032	0.011933	0.005000
703	0.006016	0.019488	0.005000
704	0.006258	0.016879	0.005393
705	0.008102	0.033332	0.008920
706	0.008811	0.037415	0.007400
707	0.009252	0.036799	0.007387
708	0.009013	0.034532	0.006339
709	0.008265	0.043399	0.009440
710	0.007972	0.019278	0.007124
711	0.007491	0.012912	0.005000
712	0.005497	0.015966	0.009058
713	0.007694	0.037018	0.011865
714	0.007420	0.026121	0.014289
715	0.007846	0.028575	0.005153
716	0.007401	0.022402	0.005000
717	0.006512	0.016943	0.006528
718	0.004507	0.009651	0.005000
719	0.004600	0.009800	0.005035
720	0.069786	0.037143	0.015979
721	0.084066	0.062440	0.032367
722	0.130143	0.203738	0.031556
723	0.186275	0.343636	0.032224
724	0.258856	0.768244	0.079547
725	0.363305	0.989635	0.083394
726	0.547023	1.000000	0.118873
727	0.000000	1.000000	0.398343
728	0.000000	1.000000	0.286196
729	0.535558	0.737675	0.078836
730	0.354316	0.681901	0.088047
731	0.230996	0.618804	0.103886
732	0.168140	0.224942	0.039117
733	0.098112	0.119136	0.028039
734	0.065301	0.080182	0.013013
735	0.046229	0.052705	0.010532
736	0.035684	0.042470	0.014099
737	0.033585	0.033337	0.008383
738	0.024444	0.032196	0.007853
739	0.023515	0.028189	0.010908
740	0.017792	0.032060	0.009422
741	0.019016	0.037848	0.014128
742	0.016616	0.031172	0.007909
743	0.015247	0.036496	0.008599
744	0.015692	0.022293	0.007332
745	0.015204	0.018700	0.005895
746	0.012864	0.018796	0.005472
747	0.012021	0.011567	0.005732
748	0.013119	0.016206	0.005868
749	0.012251	0.012299	0.005000
750	0.013514	0.017614	0.005407
751	0.014284	0.020286	0.008425
752	0.018700	0.041440	0.009735
753	0.017120	0.021060	0.007147
754	0.021723	0.028331	0.007358
755	0.021736	0.054807	0.008163
756	0.022746	0.049735	0.007426
757	0.019728	0.036055	0.014349
758	0.020078	0.029782	0.005000
759	0.016820	0.024810	0.008130
760	0.015736	0.017813	0.005800
761	0.018120	0.028897	0.008992
762	0.020493	0.034222	0.014159
763	0.022280	0.038342	0.012899
764	0.021775	0.054308	0.025746
765	0.019987	0.062334	0.016511
766	0.017851	0.030300	0.010157
767	0.012786	0.024334	0.006127
768	0.008260	0.017730	0.007478
769	0.006173	0.009087	0.006167
770	0.006356	0.009222	0.005000
771	0.005909	0.007556	0.005000
772	0.005220	0.007231	0.005000
773	0.005833	0.005332	0.005000
774	0.004989	0.012932	0.005044
775	0.004688	0.008104	0.005000
776	0.005823	0.007819	0.005000
777	0.006725	0.010868	0.005000
778	0.009832	0.009324	0.005000
779	0.013412	0.019211	0.009829
780	0.012222	0.021123	0.006508
781	0.014470	0.026714	0.008211
782	0.015924	0.035991	0.008066
783	0.015605	0.034321	0.012042
784	0.014217	0.023259	0.007106
785	0.012562	0.022195	0.005006
786	0.010947	0.022010	0.012552
787	0.010549	0.025773	0.006130
788	0.007121	0.012018	0.005916
789	0.005984	0.011122	0.005000
790	0.005290	0.009063	0.005375
791	0.004742	0.008143	0.005000
792	0.004560	0.014027	0.005000
793	0.005643	0.015419	0.005866
794	0.006598	0.018971	0.005244
795	0.007920	0.033730	0.008162
796	0.009099	0.036932	0.005149
797	0.008326	0.041830	0.012502
798	0.008139	0.045516	0.012386
799	0.008532	0.034353	0.009413
800	0.007299	0.022087	0.007384
801	0.006593	0.010814	0.005000
802	0.005659	0.018836	0.006667
803	0.007010	0.029038	0.007545
804	0.006661	0.023014	0.008811
805	0.007100	0.023450	0.012876
806	0.006796	0.027728	0.006927
807	0.006809	0.018958	0.006513
808	0.004979	0.011305	0.006160
809	0.005255	0.010006	0.005000
810	0.060934	0.049742	0.005572
811	0.068707	0.082221	0.025652
812	0.109902	0.189802	0.034763
813	0.151266	0.252588	0.047142
814	0.186912	0.466286	0.051754
815	0.255988	0.533880	0.075211
816	0.348343	0.792302	0.088048
817	0.560945	1.000000	0.158127
818	0.000000	1.000000	0.286196
819	0.000000	1.000000	0.245431
820	0.555602	0.782606	0.093191
821	0.338638	0.558189	0.094156
822	0.222864	0.323378	0.067870
